   -9.0685    0.18436    0.47846 0.00017285     2.1516    0.10156      2.618          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0    0.58638    0.33852 0.00065766     2.1141    0.10156      2.618          0 
   -8.9599     2.8186    0.17708 0.00068173     2.3013   0.042881     1.7481          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0    0.85767    0.51833  0.0012833     2.2774   0.052497     1.5708          0    0.51474    0.11197 0.00051692     2.2265   0.039062      2.618          0 
   -8.8514     1.2675    0.23581 0.00062908     2.1615   0.037732     2.1699          0    0.22432     1.5547 0.00024214     2.1614    0.12795     0.5236          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -8.7428     0.4214    0.19205 0.00082292      2.179   0.059272      1.808          0          0          0          0          0          0          0          0    0.97701    0.39464  0.0013624      2.189    0.10156     1.5708          0     1.2046   0.051984 0.00072208     2.0392    0.21094     1.5708          0          0          0          0          0          0          0          0    0.16072   0.021954 0.00090388     2.0997    0.08996     2.1971          0 
   -8.6342     1.0929    0.12988 0.00092864      2.219   0.045716     1.7934   0.019902          0          0          0          0          0          0          0    0.02415  0.0077264  0.0031794     2.0392   0.054688      2.618          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0    0.63241   0.063486 0.00076943      2.154   0.056097     1.7212          0 
   -8.5256    0.21194  0.0055749  0.0011162     2.2552   0.040499     1.5135          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0   0.011348 3.8856e-05 0.00071749     2.2639  0.0078125      2.618          0   0.089368   0.022715 0.00089487     2.0584    0.11089     1.1952          0 
   -8.4171    0.13094    0.02016  0.0018769     2.1874   0.040678    0.56778          0          0          0          0          0          0          0          0  0.0062419 0.00024908  0.0011129     2.0392   0.039062      2.618          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0   0.069725   0.003044  0.0011823     2.1191   0.040513     1.0834          0 
   -8.3085  0.0089447 4.6471e-05 0.00045574     2.0935    0.05811     1.7325          0          0          0          0          0          0          0          0   0.003265 6.9579e-08 0.00040757     2.2639   0.023438      2.618          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0    0.00123 3.0447e-05 0.00014106     2.1516    0.10156     0.5236          0 
   -8.1999 0.00059607  7.598e-08 0.00032205     2.2265   0.054688     1.5708          0  0.0002392 1.0909e-06  0.0020094      2.189    0.11719      2.618          0  0.0032669 8.1201e-06 7.8375e-05     2.3014   0.023438     1.5708          0          0          0          0          0          0          0          0  0.0074729 9.9688e-06  0.0011155     2.2639   0.085938     1.5708          0 0.00049645 3.5699e-06 0.00087823     2.1399   0.039062     2.4139          0 
   -8.0913   0.014636 1.8225e-05 0.00087291     2.1482   0.036927     1.9215          0 0.00011632 1.3342e-07 0.00013905     2.1516   0.039062      2.618          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0  0.0037535 4.6587e-06 0.00090558     2.1546   0.080582     1.0407          0 
   -7.9828  0.0016178 0.00017519  0.0011841     2.1519   0.024823     0.6474          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 0.00052087 3.7165e-07 0.00089461      2.202    0.04609      2.087          0 
   -7.8742 0.00015318 3.8402e-07 0.00094498     2.1894   0.037474     1.5501  4.611e-13          0          0          0          0          0          0          0 0.00033659 2.7321e-08  0.0023173      2.189   0.023438      2.618          0          0          0          0          0          0          0          0   8.69e-06 6.1878e-10 0.00033392      2.283   0.054688     1.0397          0 0.00013145 1.4376e-07 0.00072751     2.1708    0.09289     1.3633          0 
   -7.7656 3.9249e-05 1.4472e-09 0.00068485     2.1709   0.013674     2.5669          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0  0.0054254 1.7394e-15  0.0004199     3.4295   0.074829     1.5453    0.99984          0          0          0          0          0          0          0 6.9016e-07 2.2799e-11 0.00020726     2.1516  0.0078125      2.618          0 
   -7.6571 6.9659e-09 1.6026e-12  0.0025332     2.1516  0.0078125      2.618          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 1.0363e-05 4.2673e-09  0.0013776     2.1516   0.085938     1.5708          0          0          0          0          0          0          0          0 
   -7.5485 1.3023e-06 2.1327e-11 0.00096843     2.2265   0.031293     1.5708          0 6.5953e-09 8.0356e-13 0.00040291      2.189   0.081051    0.82447          0          0          0          0          0          0          0          0 1.1522e-10 1.7742e-14 9.8871e-05      1.777    0.13281      2.618          0          0          0          0          0          0          0          0 1.5207e-07 2.8983e-11 0.00085691     2.1516   0.023437     0.5236          0 
   -7.4399 4.2769e-09  3.228e-13 0.00030066     2.1141  0.0078125     1.5708          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 5.2854e-09  8.202e-15  0.0009381     2.2265    0.10156     1.5708          0 3.0855e-07 1.3686e-10  0.0012163      2.164    0.05631     1.1882          0 
   -7.3313 2.5096e-08 2.4523e-11  0.0010648     2.1711   0.072514     1.5708          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0  1.295e-09 9.5058e-15 0.00067342     2.1017   0.084279      2.618          0 
   -7.2228 1.5232e-07 7.8508e-19 0.00081248     2.1234    0.12321     1.5524    0.99575          0          0          0          0          0          0          0 5.6278e-10 4.6556e-17 0.00051173     1.8628    0.26335      2.618          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -7.1142 1.2576e-09 3.9864e-16 4.0297e-08     1.8127     0.2074     2.5369          0 1.5928e-09 1.6796e-16 0.00019319      1.777    0.14844      2.618          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 2.8482e-10 1.8761e-17 0.00049433     1.8905    0.32128     1.9251          0 9.6815e-10 1.0198e-15  0.0021698      2.189  0.0078125      2.618          0 
   -7.0056 1.0257e-10 1.8315e-18 0.00082115     2.0767    0.46094     1.5708          0 1.2845e-09 1.9689e-17 0.00026047      1.777    0.12135      2.618          0 9.7857e-10 3.2648e-17 0.00051427      1.777    0.14511      2.618          0          0          0          0          0          0          0          0 4.5315e-11 2.0485e-18 0.00062815      1.777    0.16406      2.618          0 2.3465e-10 2.9565e-21 0.00056693     2.7509    0.64844     1.5708          0 
    -6.897          0          0          0          0          0          0          0 3.3817e-10 1.0197e-17 0.00024916      1.777    0.14844      2.618          0 1.8651e-10 2.9187e-18 0.00056175      1.777    0.13281      2.618          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -6.7885 7.1636e-11 4.8202e-19 0.00061325     2.0914    0.46727    0.84079          0 6.9929e-11 1.8648e-19  3.108e-10      1.777    0.17969      2.618          0          0          0          0          0          0          0          0 8.3443e-11  5.663e-19 0.00058986      1.777    0.13281      2.618          0 1.0001e-10 2.2722e-20 0.00090045      1.777    0.11719     0.5236          0    0.57794 1.7201e-41 0.00069268     2.7226   0.040255     1.3755          1 
   -6.6799 3.9681e-10 3.9669e-18 4.9111e-05     1.7933    0.17992     2.5489          0   7.37e-11 9.2626e-19 0.00027202     1.7916     0.1879     2.5851          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -6.5713 1.5633e-09 2.4565e-19  0.0010357     2.2512   0.089825    0.94924    0.87157 1.3504e-10 2.2008e-19 0.00013462      1.777     0.1546      2.618          0          0          0          0          0          0          0          0 1.2319e-12 9.5901e-23 0.00085965     2.1141    0.47656     1.5708          0 1.2061e-11 1.5451e-22 0.00073918     2.3389    0.55469     0.5236          0          0          0          0          0          0          0          0 
   -6.4627 1.0387e-09 7.6026e-21 0.00038377     2.0807   0.053053     1.8061    0.94329 0.00010516 2.7144e-26 0.00044093     2.6153   0.060864     1.6538          1          0          0          0          0          0          0          0          0          0          0          0          0          0          0 9.9125e-13 2.3295e-40  0.0012565      2.036     0.2196     2.7638          1          0          0          0          0          0          0          0 
   -6.3542 7.2587e-06 8.2523e-28  0.0005639     2.3007   0.010581     2.6883          1 1.2113e-06 1.3274e-27 0.00063424     2.3068   0.052063    0.51539          1 1.2806e-14 2.6493e-24 1.0078e-09      1.777    0.16406      2.618          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -6.2456   0.074517 6.6631e-33 0.00079315     2.5807   0.034449     1.6344          1 4.8025e-10 3.4328e-22  0.0014698     2.6237   0.070243    0.74693       0.97 1.4391e-07 5.9808e-27   0.001609     2.8025    0.18394     2.1764    0.99999          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    -6.137 2.5517e-12   3.69e-22 3.5636e-08      1.777    0.16406      2.618          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 5.7642e-14 2.5205e-24 0.00051801     2.1141    0.47656      2.618          0          0          0          0          0          0          0          0 
   -6.0285  0.0028464 2.0849e-35 0.00064365     2.3031    0.10252     2.4954          1 8.4374e-13 5.5809e-23 0.00011851      1.777    0.13281      2.618          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 1.1987e-13 6.8965e-25 0.00068887     2.1141    0.47656     0.5236          0  3.428e-14 1.1835e-24 0.00064516     2.1141    0.47656      2.618          0 
   -5.9199 1.6814e-12 2.7445e-22 1.4743e-06      1.777    0.13281      2.618          0          0          0          0          0          0          0          0 1.4558e-14 2.3901e-25 0.00053346      1.777    0.14844      2.618          0          0          0          0          0          0          0          0 1.1591e-14 1.0347e-25 0.00052281     2.1141    0.47656      2.618          0          0          0          0          0          0          0          0 
   -5.8113 1.6607e-13 3.8371e-24 6.0566e-05     1.8014    0.17944     2.5417    0.02346 2.2051e-14 1.2677e-24 0.00028071      1.777    0.14844      2.618          0          0          0          0          0          0          0          0  7.019e-15 1.2363e-25 0.00055902      1.777    0.14844      2.618          0          0          0          0          0          0          0          0 2.1071e-16 3.7835e-28  0.0011371     2.1516    0.49219     1.5708          0 
   -5.7027 6.9368e-14 2.3414e-24 1.1099e-05      1.779    0.15265     2.6096          0  1.445e-12 1.2925e-161  0.0007417     3.0296    0.25706    0.81484          1 3.1861e-15   1.23e-26 0.00055338      1.777    0.16406      2.618          0 4.4941e-15 1.3552e-27 0.00040114     2.1141    0.47656     0.5236          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -5.5942 2.4005e-16 9.0318e-28  0.0007234     2.0767    0.46094     0.5236          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -5.4856          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    -5.377 1.0606e-15 1.2981e-27 4.0974e-06      1.777    0.14844      2.618          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -5.2684          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -5.1599          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -5.0513          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -4.9427          0          0          0          0          0          0          0 2.3432e-09 1.0494e-190   0.000192     2.6854    0.35083    0.55778          1          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -4.8341          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -4.7256          0          0          0          0          0          0          0 5.5345e-14 7.3614e-119  0.0001791     2.7675    0.32363     2.8321          1          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    -4.617          0          0          0          0          0          0          0          0          0          0          0          0          0          0 6.8173e-07          0 0.00083148     2.7781   0.076159     1.3496          2          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -4.5084          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 1.1974e-11 5.3734e-239  0.0016993     2.5477    0.21618     3.1115          1          0          0          0          0          0          0          0 
   -4.3998          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -4.2913          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -4.1827          0          0          0          0          0          0          0          0          0          0          0          0          0          0 4.9789e-13          0 0.00091399     2.6378    0.14728     1.6261          2          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -4.0741          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -3.9656          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    -3.857          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -3.7484          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -3.6398          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -3.5313          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -3.4227          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -3.3141          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -3.2055          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    -3.097          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -2.9884          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -2.8798          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -2.7712          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -2.6627 1.1931e-08          0 4.0462e-11     2.3615    0.57733     2.5869          1          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -2.5541          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -2.4455          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -2.3369          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -2.2284          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -2.1198          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -2.0112          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -1.9027          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -1.7941    0.15131          0 0.00057062     2.6653    0.64688    0.96457          1          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 1.5326e-11          0 0.00069392      2.713   0.060584    0.67118          2 
   -1.6855 8.3139e-07          0 0.00057191     2.5737    0.62291     1.6296          1          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -1.5769          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -1.4684          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -1.3598          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -1.2512          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -1.1426          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -1.0341          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
  -0.92549          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
  -0.81692          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
  -0.70834          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
  -0.59977          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   -0.4912          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
  -0.38262          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
  -0.27405          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
  -0.16548          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
 -0.056902          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
  0.051672          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   0.16025          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   0.26882          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   0.37739          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   0.48597          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   0.59454          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   0.70311          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   0.81169          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
   0.92026          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    1.0288          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
